id,zip,Geographic Area Name,Households_Total,Households_Median,Households_Mean,families_mean,Married-couple_mean,Nonfamily_mean
8600000US78748,78748,ZCTA5 78748,16172,66309,80018,90255,N,60831
8600000US78749,78749,ZCTA5 78749,13975,84907,96652,111928,N,68957
8600000US78750,78750,ZCTA5 78750,10756,76236,104173,121211,N,62666
8600000US78751,78751,ZCTA5 78751,7604,39032,60199,104127,N,46169
8600000US78752,78752,ZCTA5 78752,7259,34716,45529,45344,N,42229
8600000US78753,78753,ZCTA5 78753,17919,38884,50374,49672,N,47272
8600000US78754,78754,ZCTA5 78754,6070,54896,67120,79102,N,45842
8600000US78756,78756,ZCTA5 78756,4237,59854,82401,124106,N,55342
8600000US78757,78757,ZCTA5 78757,10659,57429,72972,90374,N,52500
8600000US78758,78758,ZCTA5 78758,17526,43537,58593,59945,N,53379
8600000US78759,78759,ZCTA5 78759,20120,66828,94056,135324,N,58240
8600000US78801,78801,ZCTA5 78801,6988,33306,50504,57948,N,28925
8600000US78802,78802,ZCTA5 78802,198,51944,53624,55112,N,N
8600000US78827,78827,ZCTA5 78827,542,24310,32542,36300,N,19604
8600000US78828,78828,ZCTA5 78828,110,33462,43845,51147,N,N
8600000US78829,78829,ZCTA5 78829,404,20536,24905,34278,N,11290
8600000US78830,78830,ZCTA5 78830,226,24861,41128,52839,N,17072
8600000US78832,78832,ZCTA5 78832,1195,33257,43969,48883,N,33745
8600000US78833,78833,ZCTA5 78833,517,29180,36667,37809,N,33521
8600000US78834,78834,ZCTA5 78834,2708,42222,53120,54881,N,46558
8600000US78836,78836,ZCTA5 78836,20,-,N,-,-,N
8600000US78837,78837,ZCTA5 78837,74,30556,37295,44435,N,30154
8600000US78838,78838,ZCTA5 78838,100,51667,61734,67168,N,N
8600000US78839,78839,ZCTA5 78839,2669,25560,35378,40411,N,19393
8600000US78840,78840,ZCTA5 78840,14988,40533,53699,58810,N,31733
8600000US78843,78843,ZCTA5 78843,0,-,-,-,-,-
8600000US78850,78850,ZCTA5 78850,442,46500,73563,89678,N,16453
8600000US78851,78851,ZCTA5 78851,10,-,N,N,N,-
8600000US78852,78852,ZCTA5 78852,15258,31214,44397,47676,54493,25945
8600000US78860,78860,ZCTA5 78860,120,19535,67403,67403,N,-
8600000US78861,78861,ZCTA5 78861,3885,45118,56448,64966,N,31643
8600000US78870,78870,ZCTA5 78870,356,37500,50778,62682,N,29428
8600000US78871,78871,ZCTA5 78871,11,-,N,N,N,N
8600000US78872,78872,ZCTA5 78872,627,31050,54673,63689,N,13465
8600000US78873,78873,ZCTA5 78873,529,38594,46952,48164,N,37336
8600000US78877,78877,ZCTA5 78877,336,42250,64509,70442,N,45516
8600000US78879,78879,ZCTA5 78879,119,36806,51373,67372,N,19123
8600000US78880,78880,ZCTA5 78880,710,47083,52174,62603,N,30443
8600000US78881,78881,ZCTA5 78881,699,34250,49423,55725,N,25360
8600000US78883,78883,ZCTA5 78883,156,44231,90002,61849,N,115407
8600000US78884,78884,ZCTA5 78884,396,46389,49682,58626,N,28092
8600000US78885,78885,ZCTA5 78885,57,80417,71635,80579,N,N
8600000US78886,78886,ZCTA5 78886,245,74196,78828,82328,N,61689
8600000US78931,78931,ZCTA5 78931,100,67917,54152,66864,N,N
8600000US78932,78932,ZCTA5 78932,242,36548,49425,62123,N,30767
8600000US78933,78933,ZCTA5 78933,615,59974,74992,85106,N,51116
8600000US78934,78934,ZCTA5 78934,2441,46350,65318,83673,N,25204
8600000US78935,78935,ZCTA5 78935,350,82391,83581,80779,N,N
8600000US78938,78938,ZCTA5 78938,191,52098,54814,60139,N,23811
8600000US78940,78940,ZCTA5 78940,1004,51905,73072,87928,N,29498
8600000US78941,78941,ZCTA5 78941,1125,40304,54413,70055,N,28189
8600000US78942,78942,ZCTA5 78942,2772,43798,63295,70643,N,44657
8600000US78943,78943,ZCTA5 78943,101,45598,43881,43881,N,-
8600000US78944,78944,ZCTA5 78944,286,47083,50473,61257,N,25807
8600000US78945,78945,ZCTA5 78945,4317,49351,65143,82457,N,31547
8600000US78946,78946,ZCTA5 78946,398,46719,53527,60647,N,34165
8600000US78947,78947,ZCTA5 78947,1844,64516,74115,90673,N,35584
8600000US78948,78948,ZCTA5 78948,309,63029,61137,64803,N,35285
8600000US78949,78949,ZCTA5 78949,143,58523,69099,78195,N,51096
8600000US78950,78950,ZCTA5 78950,1006,49261,68348,72956,N,40516
8600000US78951,78951,ZCTA5 78951,19,-,N,N,N,-
8600000US78953,78953,ZCTA5 78953,251,44604,58607,61658,N,42980
8600000US78954,78954,ZCTA5 78954,452,55000,67840,79434,N,40325
8600000US78956,78956,ZCTA5 78956,2057,39923,61498,69075,N,47190
8600000US78957,78957,ZCTA5 78957,3321,42994,56927,67326,N,31600
8600000US78959,78959,ZCTA5 78959,737,39648,46292,55979,N,23038
8600000US78962,78962,ZCTA5 78962,1982,45545,63621,79143,N,23787
8600000US78963,78963,ZCTA5 78963,323,70017,74072,80499,N,17594
8600000US79001,79001,ZCTA5 79001,128,53214,96668,133369,N,35500
8600000US79003,79003,ZCTA5 79003,85,64653,83152,87114,N,N
8600000US79005,79005,ZCTA5 79005,523,62750,89146,102160,N,54464
8600000US79007,79007,ZCTA5 79007,5422,42613,56065,62305,N,42894
8600000US79009,79009,ZCTA5 79009,622,41552,46512,46452,N,36713
8600000US79010,79010,ZCTA5 79010,155,74911,90208,97656,N,47465
8600000US79011,79011,ZCTA5 79011,137,71250,97931,116758,N,42754
8600000US79012,79012,ZCTA5 79012,292,97083,104354,118365,N,N
8600000US79013,79013,ZCTA5 79013,790,42349,45591,45347,N,39723
8600000US79014,79014,ZCTA5 79014,1442,55690,80464,90729,N,45880
8600000US79015,79015,ZCTA5 79015,7726,51951,68306,88447,N,29236
8600000US79016,79016,ZCTA5 79016,0,-,-,-,-,-
8600000US79018,79018,ZCTA5 79018,174,40833,66149,71668,N,49845
8600000US79019,79019,ZCTA5 79019,557,57202,69010,80892,N,23986
8600000US79021,79021,ZCTA5 79021,32,56250,64566,68845,N,N
8600000US79022,79022,ZCTA5 79022,3462,49521,66579,75226,N,39873
8600000US79024,79024,ZCTA5 79024,124,54167,61485,71005,N,45422
8600000US79025,79025,ZCTA5 79025,23,-,N,N,N,N
8600000US79027,79027,ZCTA5 79027,1666,29805,52678,61314,N,27748
8600000US79029,79029,ZCTA5 79029,5068,51971,61953,67449,N,40787
8600000US79031,79031,ZCTA5 79031,471,43688,57955,67476,N,34072
8600000US79032,79032,ZCTA5 79032,55,70547,60715,65890,N,N
8600000US79033,79033,ZCTA5 79033,31,"250,000+",212777,N,N,N
8600000US79034,79034,ZCTA5 79034,255,66023,74902,83991,N,29448
8600000US79035,79035,ZCTA5 79035,1639,46467,54346,52607,N,52101
8600000US79036,79036,ZCTA5 79036,2084,51035,59519,65641,N,43904
8600000US79039,79039,ZCTA5 79039,348,54122,70085,81708,N,44256
8600000US79040,79040,ZCTA5 79040,565,57604,72717,88304,N,32398
8600000US79041,79041,ZCTA5 79041,1284,36667,47982,53516,N,30420
8600000US79042,79042,ZCTA5 79042,419,54821,68801,81005,N,32299
8600000US79043,79043,ZCTA5 79043,481,39145,58335,63861,N,33548
8600000US79044,79044,ZCTA5 79044,204,40000,52706,56644,N,34381
8600000US79045,79045,ZCTA5 79045,6230,41975,53602,60091,N,33730
8600000US79046,79046,ZCTA5 79046,171,40750,60477,68964,N,38847
8600000US79051,79051,ZCTA5 79051,17,-,N,N,N,-
8600000US79052,79052,ZCTA5 79052,437,43250,58916,68676,N,37003
8600000US79053,79053,ZCTA5 79053,49,86607,93624,78668,N,N
8600000US79054,79054,ZCTA5 79054,172,40000,44266,50631,N,32597
8600000US79056,79056,ZCTA5 79056,23,44375,125478,170287,N,41463
8600000US79057,79057,ZCTA5 79057,462,41500,58840,64963,N,45175
8600000US79058,79058,ZCTA5 79058,0,-,-,-,-,-
8600000US79059,79059,ZCTA5 79059,305,67404,90532,103734,N,32200
8600000US79061,79061,ZCTA5 79061,208,60357,87201,103010,N,39754
8600000US79062,79062,ZCTA5 79062,110,61000,63626,67790,N,43617
8600000US79063,79063,ZCTA5 79063,252,55938,75297,91102,N,43268
8600000US79064,79064,ZCTA5 79064,889,37865,50310,53704,N,41482
8600000US79065,79065,ZCTA5 79065,7837,43921,58314,69070,N,33024
8600000US79068,79068,ZCTA5 79068,1053,65050,70823,76306,N,47306
8600000US79070,79070,ZCTA5 79070,3647,49810,64050,72672,N,29673
8600000US79072,79072,ZCTA5 79072,8783,40832,52743,59555,N,28818
8600000US79078,79078,ZCTA5 79078,145,50341,49461,66280,N,20264
8600000US79079,79079,ZCTA5 79079,1145,41625,67449,74679,N,52976
8600000US79080,79080,ZCTA5 79080,250,42000,51188,64127,N,30186
8600000US79081,79081,ZCTA5 79081,1439,47292,62395,72574,N,32842
8600000US79082,79082,ZCTA5 79082,135,54375,57748,60991,N,27315
8600000US79083,79083,ZCTA5 79083,901,51141,67833,73966,N,50283
8600000US79084,79084,ZCTA5 79084,759,44417,62000,68377,N,41671
8600000US79085,79085,ZCTA5 79085,12,-,N,N,N,-
8600000US79086,79086,ZCTA5 79086,936,53810,66554,70757,N,52221
8600000US79087,79087,ZCTA5 79087,291,48375,56019,55693,N,54579
8600000US79088,79088,ZCTA5 79088,1918,34519,46519,54925,N,22547
8600000US79091,79091,ZCTA5 79091,49,53250,78553,86105,N,N
8600000US79092,79092,ZCTA5 79092,473,44632,61645,79599,N,28813
8600000US79093,79093,ZCTA5 79093,5,-,N,N,N,-
8600000US79094,79094,ZCTA5 79094,46,76190,72780,75809,N,N
8600000US79095,79095,ZCTA5 79095,1039,40494,55894,67077,N,33877
8600000US79096,79096,ZCTA5 79096,797,54750,75062,78313,N,58557
8600000US79097,79097,ZCTA5 79097,502,71429,73082,81826,N,43980
8600000US79098,79098,ZCTA5 79098,187,54875,62236,65767,N,26854
8600000US79101,79101,ZCTA5 79101,1233,21250,37747,40311,N,35429
8600000US79102,79102,ZCTA5 79102,4085,40216,46072,51396,N,37137
8600000US79103,79103,ZCTA5 79103,3716,47308,56123,54954,N,50639
8600000US79104,79104,ZCTA5 79104,2459,27490,34772,37576,N,25433
8600000US79105,79105,ZCTA5 79105,0,-,-,-,-,-
8600000US79106,79106,ZCTA5 79106,11510,38685,51539,63613,N,32119
8600000US79107,79107,ZCTA5 79107,10489,32002,38575,41929,N,23696
8600000US79108,79108,ZCTA5 79108,5018,51746,69645,82713,N,38197
8600000US79109,79109,ZCTA5 79109,19006,53945,67760,85225,N,40151
8600000US79110,79110,ZCTA5 79110,6991,47834,56739,62752,N,38917
8600000US79111,79111,ZCTA5 79111,407,53850,55411,58273,N,38805
8600000US79118,79118,ZCTA5 79118,6837,62323,73342,78553,N,46729
8600000US79119,79119,ZCTA5 79119,4686,88370,108892,127250,N,55676
8600000US79121,79121,ZCTA5 79121,2809,69676,97840,124043,N,52747
8600000US79124,79124,ZCTA5 79124,3226,78627,108845,132639,N,45834
8600000US79201,79201,ZCTA5 79201,2384,41607,60603,72374,N,32166
8600000US79220,79220,ZCTA5 79220,113,55781,54670,58259,N,42036
8600000US79225,79225,ZCTA5 79225,386,48333,60962,68729,N,40444
8600000US79226,79226,ZCTA5 79226,1128,38750,51824,62870,N,27578
8600000US79227,79227,ZCTA5 79227,535,33882,47587,59068,N,30536
8600000US79229,79229,ZCTA5 79229,175,38068,43687,52728,N,34114
8600000US79230,79230,ZCTA5 79230,50,59250,62214,65026,N,55647
8600000US79231,79231,ZCTA5 79231,5,-,N,N,N,-
8600000US79233,79233,ZCTA5 79233,73,19375,112359,165123,N,11052
8600000US79234,79234,ZCTA5 79234,27,42250,63859,63859,N,-
8600000US79235,79235,ZCTA5 79235,1421,38808,55403,67324,N,26427
8600000US79236,79236,ZCTA5 79236,104,65000,73024,90006,N,34816
8600000US79237,79237,ZCTA5 79237,154,65000,70373,81347,N,36470
8600000US79239,79239,ZCTA5 79239,66,58929,58077,60196,N,51971
8600000US79240,79240,ZCTA5 79240,10,-,N,N,N,-
8600000US79241,79241,ZCTA5 79241,1007,47969,58414,67040,N,30128
8600000US79243,79243,ZCTA5 79243,21,77981,70524,70524,N,-
8600000US79244,79244,ZCTA5 79244,210,35000,46525,63973,N,26180
8600000US79245,79245,ZCTA5 79245,809,31761,40904,50927,N,20161
8600000US79247,79247,ZCTA5 79247,17,32083,35818,41643,N,N
8600000US79248,79248,ZCTA5 79248,689,34361,44831,49941,N,31015
8600000US79250,79250,ZCTA5 79250,539,42132,53651,60274,N,32380
8600000US79251,79251,ZCTA5 79251,30,50625,50667,67994,N,N
8600000US79252,79252,ZCTA5 79252,1379,35373,43268,51909,N,28707
8600000US79255,79255,ZCTA5 79255,222,29559,46992,54772,N,19992
8600000US79256,79256,ZCTA5 79256,171,35208,43333,50859,N,33009
8600000US79257,79257,ZCTA5 79257,400,39792,56053,65935,N,28353
8600000US79258,79258,ZCTA5 79258,6,-,N,N,N,-
8600000US79259,79259,ZCTA5 79259,37,108047,87765,N,N,N
8600000US79261,79261,ZCTA5 79261,214,37969,67494,68775,N,64412
8600000US79311,79311,ZCTA5 79311,1376,50690,58335,63694,N,34497
8600000US79312,79312,ZCTA5 79312,356,37500,46765,53489,N,28537
8600000US79313,79313,ZCTA5 79313,531,39097,72644,79632,N,48741
8600000US79314,79314,ZCTA5 79314,27,59583,61063,71300,N,N
8600000US79316,79316,ZCTA5 79316,3612,36667,59404,75531,N,27001
8600000US79322,79322,ZCTA5 79322,791,39420,54463,65635,N,26613
8600000US79323,79323,ZCTA5 79323,2054,54697,66618,70892,N,37554
8600000US79324,79324,ZCTA5 79324,2,-,N,N,N,-
8600000US79325,79325,ZCTA5 79325,796,44559,63122,73015,N,36765
8600000US79326,79326,ZCTA5 79326,0,-,-,-,-,-
8600000US79329,79329,ZCTA5 79329,1208,62472,89919,93392,N,67247
8600000US79330,79330,ZCTA5 79330,58,83333,154131,154131,N,-
8600000US79331,79331,ZCTA5 79331,4204,39847,53687,62930,N,30684
8600000US79336,79336,ZCTA5 79336,5957,50843,62132,73645,N,29040
8600000US79339,79339,ZCTA5 79339,2463,35487,47829,56458,N,26104
8600000US79342,79342,ZCTA5 79342,162,61250,70867,73779,N,49221
8600000US79343,79343,ZCTA5 79343,475,42188,57256,53965,N,70242
8600000US79344,79344,ZCTA5 79344,33,30481,40424,N,N,N
8600000US79345,79345,ZCTA5 79345,309,53281,66718,74619,N,37048
8600000US79346,79346,ZCTA5 79346,836,37115,46903,52680,N,27840
8600000US79347,79347,ZCTA5 79347,2389,46406,57245,65006,N,27534
8600000US79350,79350,ZCTA5 79350,107,41488,46751,49711,N,31076
8600000US79351,79351,ZCTA5 79351,535,33274,53195,62688,N,26685
8600000US79353,79353,ZCTA5 79353,4,-,N,N,N,-
8600000US79355,79355,ZCTA5 79355,774,45640,55392,60132,N,28109
8600000US79356,79356,ZCTA5 79356,1515,47627,58211,68645,N,29898
8600000US79357,79357,ZCTA5 79357,849,34688,48765,50212,N,42772
8600000US79358,79358,ZCTA5 79358,371,50809,58551,63482,N,31778
8600000US79359,79359,ZCTA5 79359,891,48042,51110,58703,N,22832
8600000US79360,79360,ZCTA5 79360,4146,52864,73742,81026,N,37908
8600000US79363,79363,ZCTA5 79363,1710,54601,72968,78940,N,35918
8600000US79364,79364,ZCTA5 79364,3281,40284,51457,55517,N,42672
8600000US79366,79366,ZCTA5 79366,506,102500,144580,158056,N,71163
8600000US79367,79367,ZCTA5 79367,241,45250,50863,53950,N,24908
8600000US79369,79369,ZCTA5 79369,30,166000,144743,144743,N,-
8600000US79370,79370,ZCTA5 79370,639,36208,50458,59165,N,32001
8600000US79371,79371,ZCTA5 79371,491,37235,56252,63510,N,33362
8600000US79372,79372,ZCTA5 79372,407,49191,62391,73850,N,24662
8600000US79373,79373,ZCTA5 79373,1278,46875,57945,63264,N,35929
8600000US79376,79376,ZCTA5 79376,43,21771,54619,67004,N,N
8600000US79377,79377,ZCTA5 79377,79,42292,57022,65088,N,16069
8600000US79378,79378,ZCTA5 79378,121,50625,59569,68748,N,39518
8600000US79379,79379,ZCTA5 79379,206,42778,61593,69544,N,32559
8600000US79380,79380,ZCTA5 79380,95,42344,52221,59696,N,27418
8600000US79381,79381,ZCTA5 79381,420,45789,57602,59867,N,36904
8600000US79382,79382,ZCTA5 79382,2003,61563,76925,80203,N,55686
8600000US79401,79401,ZCTA5 79401,3024,13450,21860,36420,N,16893
8600000US79403,79403,ZCTA5 79403,5349,33554,44620,50281,N,28123
8600000US79404,79404,ZCTA5 79404,3240,27434,40607,45639,N,23832
8600000US79406,79406,ZCTA5 79406,32,-,N,-,-,N
8600000US79407,79407,ZCTA5 79407,7331,40221,62343,74055,N,46179
8600000US79410,79410,ZCTA5 79410,3729,36715,59152,73277,N,41750
8600000US79411,79411,ZCTA5 79411,3225,24244,35330,46691,N,20167
8600000US79412,79412,ZCTA5 79412,5664,33317,41830,44315,N,28379
8600000US79413,79413,ZCTA5 79413,8452,49384,62945,76021,N,38590
8600000US79414,79414,ZCTA5 79414,7638,34504,42402,48574,N,32056
8600000US79415,79415,ZCTA5 79415,6455,27270,39460,49513,N,24543
8600000US79416,79416,ZCTA5 79416,12767,45937,59175,73646,N,37023
8600000US79423,79423,ZCTA5 79423,13267,54784,75230,87254,N,46980
8600000US79424,79424,ZCTA5 79424,16313,75921,95936,115422,N,55234
8600000US79501,79501,ZCTA5 79501,1250,41757,57319,74438,N,30497
8600000US79502,79502,ZCTA5 79502,490,41190,48854,57138,N,34430
8600000US79503,79503,ZCTA5 79503,76,55326,50513,52993,N,27389
8600000US79504,79504,ZCTA5 79504,1192,41406,55992,68455,N,29728
8600000US79505,79505,ZCTA5 79505,132,35278,50205,59262,N,28605
8600000US79506,79506,ZCTA5 79506,310,39500,95138,131032,N,36735
8600000US79508,79508,ZCTA5 79508,492,65526,160647,203737,N,37080
8600000US79510,79510,ZCTA5 79510,3014,46555,57464,70824,N,29271
8600000US79511,79511,ZCTA5 79511,424,62500,68377,79130,N,43305
8600000US79512,79512,ZCTA5 79512,2233,47954,54426,61282,N,37023
8600000US79517,79517,ZCTA5 79517,60,76875,214212,223048,N,N
8600000US79518,79518,ZCTA5 79518,83,52917,82489,96161,N,52515
8600000US79519,79519,ZCTA5 79519,29,43750,64614,68648,N,N
8600000US79520,79520,ZCTA5 79520,916,33864,52544,59516,N,34018
8600000US79521,79521,ZCTA5 79521,1492,39479,54177,65493,N,27093
8600000US79525,79525,ZCTA5 79525,1005,38787,44728,54172,N,20422
8600000US79526,79526,ZCTA5 79526,314,71250,81424,86646,N,43457
8600000US79527,79527,ZCTA5 79527,81,50688,57336,63508,N,34094
8600000US79528,79528,ZCTA5 79528,299,45446,51634,63692,N,30522
8600000US79529,79529,ZCTA5 79529,537,36979,42646,48515,N,32725
8600000US79530,79530,ZCTA5 79530,177,44792,46540,49884,N,33720
8600000US79532,79532,ZCTA5 79532,449,27131,46002,46470,N,43183
8600000US79533,79533,ZCTA5 79533,178,41786,69081,100570,N,26821
8600000US79534,79534,ZCTA5 79534,80,26250,42515,62088,N,19765
8600000US79535,79535,ZCTA5 79535,46,38333,52363,60974,N,43748
8600000US79536,79536,ZCTA5 79536,1699,45054,49483,58650,N,30144
8600000US79537,79537,ZCTA5 79537,51,46563,60714,66925,N,50253
8600000US79538,79538,ZCTA5 79538,79,46250,50222,52824,N,34136
8600000US79539,79539,ZCTA5 79539,95,34821,47298,51536,N,40654
8600000US79540,79540,ZCTA5 79540,51,116563,124463,127966,N,N
8600000US79541,79541,ZCTA5 79541,312,58833,58082,57452,N,N
8600000US79543,79543,ZCTA5 79543,432,46667,49044,57997,N,26564
8600000US79544,79544,ZCTA5 79544,199,35417,58040,70529,N,14043
8600000US79545,79545,ZCTA5 79545,659,44188,56764,68051,N,38215
8600000US79546,79546,ZCTA5 79546,775,36250,59378,72828,N,29998
8600000US79547,79547,ZCTA5 79547,318,35625,51496,67657,N,23297
8600000US79548,79548,ZCTA5 79548,111,41696,47173,53500,N,32844
8600000US79549,79549,ZCTA5 79549,5457,46791,65254,76079,N,32267
8600000US79553,79553,ZCTA5 79553,1430,35904,44832,47791,N,29937
8600000US79556,79556,ZCTA5 79556,4739,36499,48173,58224,N,28010
8600000US79560,79560,ZCTA5 79560,32,48750,61250,64364,N,N
8600000US79561,79561,ZCTA5 79561,244,46154,62916,73908,N,25552
8600000US79562,79562,ZCTA5 79562,1412,74750,93658,107304,N,36564
8600000US79563,79563,ZCTA5 79563,435,38750,47235,57795,N,23847
8600000US79565,79565,ZCTA5 79565,98,56389,71560,82235,N,19124
8600000US79566,79566,ZCTA5 79566,152,40833,64733,75872,N,42012
8600000US79567,79567,ZCTA5 79567,1230,41600,47092,53992,N,29939
8600000US79601,79601,ZCTA5 79601,7465,34556,49056,63975,N,29899
8600000US79602,79602,ZCTA5 79602,7972,51295,66004,78199,N,36523
8600000US79603,79603,ZCTA5 79603,8517,38176,46766,52297,61849,29934
8600000US79605,79605,ZCTA5 79605,11624,41305,55059,64946,N,37215
8600000US79606,79606,ZCTA5 79606,9553,56844,71550,84098,N,45729
8600000US79607,79607,ZCTA5 79607,610,44779,61514,61195,N,24544
8600000US79699,79699,ZCTA5 79699,0,-,-,-,-,-
8600000US79701,79701,ZCTA5 79701,9383,45030,61989,65797,N,41800
8600000US79703,79703,ZCTA5 79703,7201,57842,68179,75687,N,43690
8600000US79705,79705,ZCTA5 79705,12183,68649,102096,117148,N,62238
8600000US79706,79706,ZCTA5 79706,6917,58737,80010,92181,N,38623
8600000US79707,79707,ZCTA5 79707,13536,76543,121080,142455,N,67629
8600000US79713,79713,ZCTA5 79713,225,52188,68405,73795,N,42385
8600000US79714,79714,ZCTA5 79714,5217,57825,79133,92555,N,33853
8600000US79718,79718,ZCTA5 79718,344,38636,46469,56239,N,23548
8600000US79719,79719,ZCTA5 79719,191,28958,38360,48755,N,23622
8600000US79720,79720,ZCTA5 79720,10562,45000,59222,69762,N,36717
8600000US79730,79730,ZCTA5 79730,104,44342,39399,40949,N,33939
8600000US79731,79731,ZCTA5 79731,1526,49848,63997,71967,N,37686
8600000US79733,79733,ZCTA5 79733,57,61250,70954,76429,N,14020
8600000US79734,79734,ZCTA5 79734,934,49146,62372,74487,N,34507
8600000US79735,79735,ZCTA5 79735,3878,45291,58847,69561,N,34103
8600000US79738,79738,ZCTA5 79738,103,72656,130727,144038,N,33215
8600000US79739,79739,ZCTA5 79739,311,81250,97589,107686,N,45421
8600000US79741,79741,ZCTA5 79741,92,65000,97116,109595,N,45700
8600000US79742,79742,ZCTA5 79742,158,35833,42472,47108,N,24293
8600000US79743,79743,ZCTA5 79743,99,66875,75194,83850,N,22426
8600000US79744,79744,ZCTA5 79744,409,68594,82067,85710,N,74749
8600000US79745,79745,ZCTA5 79745,2286,48488,60961,69126,N,34267
8600000US79748,79748,ZCTA5 79748,39,70417,81269,83763,N,N
8600000US79749,79749,ZCTA5 79749,93,64712,82659,86136,N,35290
8600000US79752,79752,ZCTA5 79752,809,40809,55929,61412,N,38216
8600000US79754,79754,ZCTA5 79754,30,68000,59123,84750,N,36700
8600000US79755,79755,ZCTA5 79755,60,75625,77405,76529,N,N
8600000US79756,79756,ZCTA5 79756,3313,44432,58056,69819,N,29012
8600000US79758,79758,ZCTA5 79758,685,57460,87589,113894,N,49485
